Section,Instructor,TA,Section_TA,Next,Running,Reachout,Reachout_1,Reachout_2,Running_exam,Exam 1,Exam 2,Exam 3,Exam 4,Polling_1,Polling_2,Polling_3,Polling_4,Polling_5,Polling_6,Polling_7,Polling_8,Polling_9,Polling_10,Polling_11,Polling_12,Polling_13,Polling_14,Polling_15,Polling_16,Polling_17,Polling_18,Polling_19,Polling_20,Polling_21,Polling_22,Polling_23,Polling_24,Polling_25,RQ_1,RQ_2,RQ_3,RQ_4,RQ_5,RQ_6,RQ_7,RQ_8,RQ_9,RQ_10,RQ_11,RQ_12,RQ_13,RQ_14,RQ_15,RQ_16,RQ_17,RQ_18,RQ_19,RQ_20,RQ_21,RQ_22,RQ_23,RQ_24,RQ_25,Grade,Minor,c_running,Below,Compliance,Firstgen,Female
2,1,1,201,68,81.85,0,0,0,54,62,54,68,80,2,2,1.67,2,2,2,2,2,1.75,2,2,1.78,2,2,0,2,2,1.5,2,2,2,2,2,2,2,2,2,1.8,2,2,2,2,1.4,2,1.8,0,2,2,0,2,1.8,2,2,2,1.8,0,1.75,0,2,2,83.71,0,10.35,0,1,0,1
2,1,31,231,89,81.95,0,0,0,59,79,59,89,86,0.33,2,1.67,0,2,0,0.5,2,2,0,1.33,0.44,0,1.5,0,0,0,0,0,0,2,2,2,2,0,2,1.68,2,0,2,2,2,1.8,2,0,2,2,0,2,1.8,2,2,0,0,0,2,2,2,2,2,83.72,0,10.45,0,1,0,1
3,2,18,318,53,73,0,0,0,63,63,53,73,80,2,2,2,2,2,2,2,2,2,2,2,0,2,1,2,2,2,1.67,2,2,2,2,2,0,2,1.5,1.32,1.12,1.8,1.75,2,1.5,2,2,1.6,2,2,2,1.8,2,1.2,2,1.75,1.8,1.8,2,2,2,0,1.8,83.73,0,1.5,0,1,0,0
2,1,28,228,84,83.18,0,0,0,47,64,47,84,61,2,2,2,2,2,2,2,2,1.5,2,0.67,2,2,2,1.6,1.6,2,2,2,0,2,1.67,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.8,2,2,2,2,2,1.5,2,2,2,83.73,0,11.68,0,1,0,1
1,1,38,138,62,81.95,0,0,0,62,65,62,62,63,2,2,2,2,2,2,2,2,2,2,2,2,2,1.6,1.33,1.5,2,2,2,2,2,2,1.33,2,1,1.84,2,2,2,2,2,2,1.82,2,2,2,1.82,2,2,2,2,2,2,2,2,2,2,2,2,2,83.73,0,10.45,0,1,1,1
3,2,1,301,44,78,0,0,0,79.5,79.5,44,69,78,2,1.6,2,2,2,1.67,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1.5,1.32,2,1.8,1.75,2,1.25,1.8,1.75,2,1.82,0,2,2,2,1.8,2,1.75,2,1.8,1.75,2,2,2,2,83.75,0,6.5,0,1,1,0
2,2,3,203,62,69.63,1,1,0,53,53,62,74,81,2,1.6,2,2,2,2,1.67,1.5,2,2,0,2,2,2,2,2,0,1.2,1.75,2,2,0.67,0,1.5,1.5,1.34,0.75,2,2,1.25,2,2,2,2,1.75,2,1.82,2,2,2,1.8,2,1.8,1.75,1.8,1.76,1.6,1.8,1.5,2,83.75,0,-1.87,1,1,0,1
1,1,14,114,53,80.43,0,0,0,65,51,65,53,64,2,1.5,2,2,2,2,2,2,2,2,2,2,2,2,2,1.5,2,2,2,2,2,2,2,2,1,1.52,1.12,1.56,1.64,1.25,1.5,1.25,1.82,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.75,2,2,83.76,1,8.93,0,1,0,1
2,2,24,224,59,72.94,0,0,0,57,57,59,63,84,2,0,2,2,0,2,2,2,2,2,2,2,2,2,1.6,2,2,2,1.75,1.33,2,2,2,2,1.5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.75,2,83.76,0,1.44,0,1,1,1
1,1,33,133,69,79.72,0,0,0,59,61,59,69,58,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.33,2,2,2,2,2,2,2,1.75,2,2,1.8,2,2,2,2,2,2,2,1.8,2,2,2,2,1.6,1.75,2,2,83.76,0,8.22,0,1,1,1
3,2,18,318,81,85,0,0,0,85,85,81,81,83,2,2,2,0,2,2,2,2,2,0,2,1.33,2,1,0,2,0,2,2,2,2,2,0,0,2,2,1.34,1.52,1,1.75,2,2,0.4,0,1.8,1.64,2,2,2,2,1.8,2,2,2,1.8,1.75,2,0,2,1.6,83.79,1,13.5,0,1,0,1
3,2,3,303,44,86,0,0,0,76,76,44,81,83,2,2,0,2,2,2,2,0,2,2,2,0,0,0,2,2,1,0,1.5,0,0,0,0,0,0,2,2,2,1.6,1.5,2,1.75,2,2,1.6,2,2,2,2,2,2,2,1.5,2,1.4,1.75,2,2,2,2,83.8,0,14.5,0,1,1,1
2,2,12,212,59,62.09,1,1,0,42,42,59,82,69,2,1.6,2,2,2,2,2,2,1.78,2,2,2,2,2,0,2,2,2,2,2,2,1.33,0,0,1.5,2,1.5,1.78,2,1.5,1.75,1.75,2,1.8,2,2,2,2,2,2,2,2,2,1.75,2,2,2,2,2,2,83.81,0,-9.41,1,1,0,1
2,1,25,225,78,82.26,0,0,0,65,64,65,78,70,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.71,2,2,2,2,2,2,2,1.48,0.6,0.75,2,1.82,1.5,2,2,1.8,1.64,2,2,2,2,2,2,1.75,2,1.8,2,1.5,2,2,2,83.81,0,10.76,0,1,0,1
1,1,38,138,76,85.23,0,0,0,77,50,77,76,83,0.8,1,1.33,1.75,1.6,1,2,1.6,2,0,1.33,1.33,1.71,0.8,2,1.5,1.33,1.6,2,2,2,0.5,0,0,0,1.48,1.78,1.76,1.64,2,0,1.75,2,2,2,2,0,2,2,2,2,0,2,2,2,1.76,1.8,0,1.8,1.8,83.82,0,13.73,0,1,0,1
2,1,18,218,75,80.49,0,0,0,55.62745098,60,0,75,83,2,2,2,2,2,2,2,2,2,2,2,0,0,0,1.6,2,0,2,2,0,2,2,2,2,2,1.78,1.48,1.6,2,1.75,1.64,2,1.8,2,2,2,2,2,2,2,1.8,2,2,2,1.8,2,2,2,2,2,83.84,0,8.99,0,1,0,1
2,1,28,228,75,81.82,0,0,0,45,67,45,75,73,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.6,2,1.34,1.68,0.6,1.75,1.25,1.64,1.75,1.4,0.25,1.6,1.82,1,2,1.8,2,2,2,1.75,2,1.8,2,1.75,2,2,2,83.84,0,10.32,0,1,0,1
2,1,32,232,78,86.45,0,0,0,73,63,73,78,61,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0.67,2,2,0,2,2,1.8,2,2,2,2,2,2,2,1.82,1.8,2,2,2,2,2,2,2,1.8,2,1.75,2,2,0,83.84,0,14.95,0,1,0,1
2,1,20,220,70,86.35,0,0,0,71,70,71,70,77,2,1.75,2,2,2,2,2,1.6,2,2,2,1.56,2,2,1.2,2,1.43,2,1.71,1,0,0,2,1.6,2,1.78,2,2,2,2,2,2,2,2,1.6,2,2,2,2,2,2,2,2,2,1.8,2,1.75,2,1.78,2,83.85,0,14.85,0,1,0,1
1,1,3,103,67,79.53,0,0,0,62,55,62,67,62,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1.68,1.56,1.34,1.28,2,1.75,1.75,1.82,2,2,2,2,1.8,2,2,2,2,2,2,2,2,2,2,2,2,83.89,0,8.03,0,1,0,1
2,2,19,219,77,70.27,1,1,0,52,52,77,61,81,2,1.2,2,0.33,2,2,0,2,2,0,2,2,0,2,0,2,0,2,0,0,2,0.67,0,2,2,2,2,1.78,2,2,2,1.75,2,2,2,2,2,0,2,2,2,0,2,1.75,0,2,2,2,1.5,2,83.89,0,-1.23,1,1,0,0
2,2,23,223,73,69.93,1,1,0,62,62,73,67,86,2,2,0,2,0,2,2,2,2,0,2,2,2,2,2,2,0,2,2,2,2,2,0,2,0,1.56,1.5,0,2,0,2,1.75,0,1.8,1.75,1.8,2,2,2,2,1.8,0,1.4,0,0,2,0.4,0,1.5,0,83.89,0,-1.57,1,1,0,1
3,2,27,327,59,72,0,0,0,58,58,59,79,82,1.33,1.6,2,1.78,2,2,2,2,2,2,2,2,2,2,2,2,2,1.67,2,0.29,2,1.33,2,2,2,1.75,2,2,1.8,2,2,1.75,1.8,2,2,0,2,2,2,2,1.6,2,0,2,1.8,2,2,1.8,2,1.8,83.9,0,0.5,0,1,1,1
1,1,22,122,75,70.57,1,0,1,44,0,44,75,57,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,1.48,1.12,1.12,1.32,1.75,2,2,2,1.8,2,2,2,2,2,2,1.8,1.8,1.8,2,2,2,1.8,2,2,1.8,83.91,1,-0.93,1,1,0,1
2,2,23,223,31,75.73,0,0,0,70,70,31,83,72,2,2,2,1.67,2,2,2,2,2,2,0,0,0,2,2,2,2,2,2,2,2,0,0,2,2,1.78,1,1.78,1.84,2,1.5,1.25,2,2,2,1.8,2,0,1.8,2,2,0,1.6,2,2,1.78,0,0,1.5,2,83.91,0,4.23,0,1,0,0
1,1,36,136,77,67.59,1,0,1,47,49,47,77,80,1.2,0,0,1.75,2,0,1.33,1.6,2,1.67,1.56,2,0,0.8,0,0,2,0,2,2,2,1,2,0,2,2,1.78,2,1.84,2,0.5,1.75,0,2,2,2,0,0,2,0,1.2,0,2,2,2,0,2,1.5,2,2,83.92,0,-3.91,1,1,0,0
2,2,3,203,73,71.03,1,1,0,61,61,73,79,79,2,2,2,2,2,2,2,2,2,1.5,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,1.56,1.5,2,2,2,2,1.75,2,2,2,2,1.82,2,2,2,2,2,1.8,1.75,2,2,2,2,1.75,2,83.93,0,-0.47,1,1,1,0
2,2,22,222,87,76.52,0,0,0,76,76,87,68,84,2,2,2,2,1.67,2,0,0,0,2,1.5,2,2,0,0,2,2,2,0,0,0,2,0,2,0,1.34,1,1.34,1.64,1.75,1.5,1.75,1.46,0.6,0,0,2,2,0,2,1.6,1.6,1.6,1.25,1.8,1.78,2,0,1.75,2,83.93,0,5.02,0,1,1,0
1,1,38,138,75,79.91,0,0,0,45,62,45,75,57,1.6,2,2,1.75,2,2,2,2,2,2,2,2,2,2,2,1.5,2,2,2,2,2,2,2,2,2,1.68,2,2,1.84,2,2,2,2,2,2,2,2,2,2,2,2,1.8,2,2,1.8,2,2,1.75,2,2,83.94,0,8.41,0,1,1,0
2,2,21,221,72,64.12,1,1,0,51,51,72,74,63,2,2,2,2,2,2,2,2,1.78,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.5,1.78,2,2,2,2,1.75,1.75,1.82,2,2,2,2,2,2,2,2,2,2,1.75,2,2,2,2,2,2,83.96,0,-7.38,1,1,1,0
1,1,11,111,23,84.89,0,0,0,51,72,51,23,57,1.6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,1.33,2,1,1.68,1.78,2,1.84,2,2,1.75,2,1.8,2,1.8,2,1.8,2,2,2,1.8,1.8,2,2,2,2,1.5,2,2,83.97,0,13.39,0,1,0,0
2,2,19,219,80,71.39,1,1,0,53,53,80,62,66,2,2,2,2,0,1.5,2,2,2,2,2,2,0.67,2,2,2,2,2,1.75,2,2,0,0,2,2,1.56,1.75,2,2,2,2,2,2,2,2,2,1.82,2,2,2,2,1.8,0,2,2,2,2,2,2,2,83.97,0,-0.11,1,1,0,1
2,1,20,220,63,81.2,0,0,0,56,61,56,63,87,2,2,2,2,2,2,2,2,2,2,2,2,2,1.5,2,2,2,2,2,2,2,2,0,2,2,2,2,1.8,2,2,2,2,2,2,2,2,2,2,1.8,2,1.8,2,2,2,2,2,1.75,2,2,2,83.97,0,9.7,0,1,0,1
1,1,38,138,58,81.95,0,0,0,66,53,66,58,64,1.6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.33,2,2,2,2,2,2,2,2,1.64,2,2,1.84,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.75,2,2,83.97,0,10.45,0,1,1,1
1,1,33,133,76,82.22,0,0,0,59,66,59,76,69,2,2,2,2,1.6,2,2,2,2,1.67,2,1.33,2,1.2,0,0,1.33,1.2,2,0.86,0,0,0,0,2,2,1.12,1.78,2,2,2,2,2,2,2,1.6,2,2,2,0,2,2,2,2,2,2,2,1.5,2,2,84.01,0,10.72,0,1,1,0
2,1,18,218,90,82.35,0,0,0,61,66,61,90,71,2,2,2,2,2,2,0,2,2,0.67,2,2,2,1.5,0,1.6,1.71,2,1.43,2,2,1.67,2,2,2,0,2,2,2,2,0,2,2,2,2,2,2,0,2,1.8,0,0,2,2,1.8,2,1.75,2,2,2,84.03,0,10.85,0,1,0,1
1,1,5,105,72,85.38,0,0,0,65,75,65,72,73,2,2,0,2,2,0,1.33,2,2,2,0,0,2,2,2,2,0,2,2,2,0,0,0,1.33,2,1.68,1.56,1.78,2,2,0,1.75,2,2,0,1.6,1.64,2,2,2,2,0,2,0,2,1.78,0,1.75,2,2,84.04,0,13.88,0,1,1,1
3,2,27,327,55,77,0,0,0,68.5,68.5,55,91,90,2,2,2,1.78,2,1.33,2,2,0,2,0,1.67,0,2,2,2,2,1.67,2,1.14,0,2,1.2,2,1.33,1.75,2,1.52,0,2,2,2,2,2,0,0,2,0,2,2,2,2,1.75,2,1.4,2,2,2,0.6,2,84.05,1,5.5,0,1,1,1
2,1,1,201,70,82.41,0,0,0,62,64,62,70,81,1.67,1.75,2,2,2,2,2,2,2,2,2,1.56,2,2,2,2,2,2,0,2,2,2,2,2,0,1.78,1.16,1.8,2,1.5,2,1.75,2,2,2,1.82,1.8,2,2,2,1.8,2,2,2,1.8,2,1.75,2,2,2,84.06,0,10.91,0,1,0,1
2,2,22,222,57,74.69,0,0,0,60,60,57,66,90,2,2,2,2,2,0,0,2,2,2,0,0,2,2,0,2,2,0,2,1.67,2,2,2,1.5,0,1.78,2,2,2,2,2,1.75,2,1.8,2,2,2,2,2,2,2,2,2,2,2,2,1.6,2,1.5,2,84.07,0,3.19,0,1,0,1
2,1,28,228,74,82.65,0,0,0,63,72,63,74,85,2,2,2,1.71,2,2,2,2,2,2,2,2,2,2,2,1.6,2,2,2,2,2,2,2,0,2,1.34,1.32,1.2,2,2,2,0,1.8,2,1.6,1.82,2,2,2,2,1.6,2,2,2,1.8,2,1.75,2,2,2,84.07,0,11.15,0,1,0,1
1,1,5,105,84,81.45,0,0,0,63,72,63,84,67,2,1.5,2,2,2,2,2,1.6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.48,2,1.56,1.48,2,0,2,2,2,2,2,0,2,2,2,2,2,1.8,2,0,2,1.8,1.75,2,2,84.1,0,9.95,0,1,1,1
1,1,18,118,77,75.72,0,0,0,57,57,57,77,61,2,2,2,2,2,2,2,2,2,2,1.56,2,2,2,2,0,0,2,2,2,2,2,0,2,2,1.64,1.34,0.9,1.84,1,2,1.5,1.28,2,2,0,2,0,2,2,2,1.8,0,2,2,2,2,1.5,2,2,84.12,0,4.22,0,1,1,1
2,1,18,218,70,83.15,0,0,0,58,63,58,70,78,2,2,1.67,2,2,2,2,0,2,2,1.33,2,0,1.5,2,1.6,2,2,2,2,2,2,2,2,2,2,2,1.6,1.75,2,2,1.75,1.8,2,2,2,2,2,2,2,1.8,2,2,2,2,1.6,2,2,2,2,84.13,1,11.65,0,1,0,1
2,2,23,223,66,73.87,0,0,0,58,58,66,54,85,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,0,2,2,2,2,2,1.75,2,2,1.8,2,2,2,2,2,2,2,1.8,2,2,2,2,1.6,2,1.25,2,84.14,0,2.37,0,1,0,1
3,2,31,331,47,70,1,1,0,58,58,47,83,84,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.5,1.56,1.12,0.8,1.25,2,2,1.8,1.5,1.6,2,1.8,2,2,1.8,2,2,2,1.8,2,2,2,2,1.78,1.4,84.14,0,-1.5,1,1,0,0
1,1,18,118,0,91.49,0,0,0,64,85,64,0,87,2,1.5,2,2,1.6,0,2,1.6,0,2,0,2,2,0,2,1.5,0,0.8,0,0,1,0,0,2,0,0,1.78,2,2,1.75,0,2,2,2,2,1.6,1.82,2,2,2,2,2,0,0,2,2,0,0,2,2,84.15,0,19.99,0,1,0,0
3,2,24,324,58,76,0,0,0,59.5,59.5,58,77,77,2,2,2,1.56,2,2,2,1.5,2,0,1.33,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.54,2,1.8,0,2,1.5,2,2,2,2,2,2,2,2,2,2,1.5,2,1.8,2,2,2,2,2,84.15,1,4.5,0,1,0,1
1,1,3,103,81,87.55,0,0,0,74,85,74,81,78,2,2,2,2,2,2,2,2,2,1.67,1.56,2,1.14,2,2,2,2,2,2,2,2,0,0,2,0,2,1.12,1.76,1.84,2,0,1.25,2,2,2,1.8,2,1.6,0,0.4,2,2,2,1.75,0,1.34,1.6,0,2,2,84.17,0,16.05,0,1,0,0
3,2,18,318,49,74,0,0,0,67,67,49,80,85,0,0,1.43,1.78,0,2,0,2,2,1,0,2,0,0,1.2,2,2,0,2,2,2,0,2,0,0,0,1.78,1.84,2,1.75,2,1.5,2,2,2,2,2,2,2,1.8,2,2,1.5,2,1.8,1.75,1.8,2,2,2,84.17,1,2.5,0,1,1,1
2,2,19,219,61,65.08,1,1,0,45,45,61,62,87,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.75,1.78,1.8,1.75,2,2,1.82,2,2,2,2,2,2,2,2,2,1.6,1.75,2,2,1.6,2,2,2,84.17,0,-6.42,1,1,1,1
1,1,14,114,28,82.65,0,0,0,66,0,66,28,88,1.6,2,2,1.25,2,1,0,0,2,2,2,2,2,2,0.67,0.5,2,2,2,1.71,2,0,2,0.67,1,2,1.78,1.78,2,2,2,2,2,1.8,2,2,2,2,2,2,2,0,2,0,2,2,0,2,2,0,84.18,1,11.15,0,1,0,0
1,1,15,115,59,83.14,0,0,0,58,68,58,59,61,0.4,2,2,1.75,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.68,1.78,1.32,1.68,2,1.5,2,2,2,2,2,1.82,2,2,2,2,2,2,2,2,2,2,1.75,2,2,84.19,0,11.64,0,1,0,1
1,1,36,136,76,80.95,0,0,0,61,65,61,76,66,1.2,1.34,0,1.75,1.6,2,1.33,2,1.2,2,1.56,0,0.86,2,1.33,1,1.33,2,2,1.43,1,2,2,2,1,2,2,2,1.84,2,2,2,2,2,2,2,1.64,1.8,2,2,2,1.8,2,2,2,2,2,2,2,2,84.2,0,9.45,0,1,1,1
1,1,13,113,76,84.64,0,0,0,72,62,72,76,60,1.6,2,2,2,2,2,2,2,2,2,1.78,2,2,1.6,2,2,0.67,1.2,2,1.71,2,2,2,2,1,2,1.78,0,1.84,2,2,0,1.82,2,2,2,2,2,1.6,2,1.8,0,2,0,2,2,2,2,2,2,84.21,0,13.14,0,1,1,1
2,2,33,233,68,74.84,0,0,0,64,64,68,67,77,2,2,2,2,1.67,2,2,2,2,2,1.5,2,0,2,0,2,2,2,2,0,2,2,2,2,2,2,2,1.78,1.84,2,1.25,1.75,2,1.6,2,2,2,2,2,0,2,2,2,0,1.8,2,1.2,2,1.5,2,84.21,0,3.34,0,1,0,1
2,1,6,206,63,82.53,0,0,0,51,66,51,63,89,2,1.5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,0,2,2,2,1,2,1.84,0,2,2,1.46,2,1.8,2,1.8,1.82,1.8,2,2,2,2,2,2,2,1.8,2,1.5,1.7,2,2,84.27,0,11.03,0,1,0,0
2,2,19,219,69,67.55,1,1,0,54,54,69,88,79,2,2,2,2,0,0,0,0,0,0,2,2,0,2,0,2,2,2,2,0,0,0,2,2,2,1.56,2,0,2,2,2,2,2,2,0,0,2,2,1.2,2,2,0,0,1.75,2,0,2,2,2,0,84.28,0,-3.95,1,1,1,0
1,1,22,122,68,83.08,0,0,0,70,66,70,68,67,2,2,2,2,2,2,2,1.6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,1.68,1.78,1.56,1.32,2,1.75,1.5,2,1.8,1.75,2,1.82,2,2,2,2,2,2,2,2,2,2,1.75,2,2,84.28,0,11.58,0,1,0,1
2,2,23,223,84,80.88,0,0,0,81,81,84,68,80,2,2,0,2,2,2,2,0,0,0,2,0,2,2,1.2,0,2,0,2,2,0,0,0,0,2,1.34,2,1.34,0,1.25,2,2,0,0,1.75,0,2,1.4,1.4,2,2,0,2,1.25,0,1.78,2,1.8,0,1.7,84.3,0,9.38,0,1,0,0
2,2,23,223,69,68.87,1,1,0,50,50,69,61,80,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.67,2,1.33,2,2,2,1.78,2,2,2,2,2,2,2,2,2,2,2,1.6,2,2,2,1.6,2,1.75,2,2,1.6,2,1.75,2,84.31,0,-2.63,1,1,0,1
2,2,19,219,88,83.92,0,0,0,90,90,88,69,84,2,2,1.6,1.67,2,2,1.33,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1.34,0.5,1.78,1.32,2,1.5,1.75,1.64,0,1.75,2,0,0,2,0,1.8,1.8,2,0,1.4,1.78,2,1.6,0,1.7,84.32,0,12.42,0,1,0,0
2,2,10,210,52,77.66,0,0,0,70,70,52,72,85,2,2,2,2,1.67,2,0,2,2,2,0,2,2,2,2,2,0,1.6,0,2,0,2,0,2,2,1.56,1.75,1.54,2,1,2,0,1.82,1.4,2,2,2,2,2,2,2,1.8,2,1.75,2,1.78,1.6,2,1.75,2,84.35,0,6.16,0,1,0,1
2,2,33,233,81,62.41,1,1,0,50,50,81,72,83,2,2,2,2,2,1.5,1.33,2,0,2,0,2,2,2,2,2,0,1.6,0,2,0.5,1.33,2,1,0,0,1.75,0.9,1.36,1.5,1.75,2,1.64,1.4,1.5,1.8,1.64,1.6,2,2,1.6,1.2,1.4,2,1.8,2,2,1.6,1.5,1.4,84.35,0,-9.09,1,1,1,0
2,2,26,226,76,74.98,0,0,0,60,60,76,61,75,2,2,2,2,2,2,2,1.5,2,2,2,2,2,2,2,2,2,1.6,1.75,2,2,2,2,2,2,0,2,2,2,2,2,1.75,2,2,2,2,1.82,2,1.6,2,2,2,2,2,1.8,2,0.8,2,1.5,2,84.37,0,3.48,0,1,0,1
2,2,29,229,60,74.55,0,0,0,66,66,60,69,87,2,1.6,2,2,2,2,2,0,2,2,2,2,2,1,2,2,2,2,2,1.67,2,2,0,2,2,1.78,1.5,0.68,1.48,0,1,2,2,2,2,0,2,2,2,2,2,0,2,1.75,2,1.78,1.6,0,2,1.6,84.38,1,3.05,0,1,0,0
1,1,38,138,67,78.27,0,0,0,52,58,52,67,64,1.6,2,2,2,2,2,2,2,2,2,2,2,1.71,2,2,2,2,2,2,2,2,2,2,2,2,1.68,1.78,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,0,1.75,2,2,84.38,0,6.77,0,1,0,1
1,1,31,131,65,84.58,0,0,0,71,49,71,65,60,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.33,2,2,2,2,2,2,2,2,0,2,1.52,2,2,2,2,2,1.75,2,2,2,1.4,2,2,2,2,2,2,2,2,2,2,2,1.75,2,2,84.4,0,13.08,0,1,0,1
2,1,31,231,68,81.98,0,0,0,43,66,43,68,83,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.6,0,0,2,2,0,2,2,2,0,2,2,2,1.8,2,2,2,1.75,2,2,2,2,1.8,2,2,2,1.8,0,2,2,1.8,2,2,2,2,1.8,84.4,0,10.48,0,1,0,0
1,1,22,122,64,78.38,0,0,0,58,56,58,64,65,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.75,2,2,2,2,2,2,2,2,2,1.8,2,2,2,2,2,2,2,2,84.42,1,6.88,0,1,0,1
1,1,22,122,70,82.47,0,0,0,67,66,67,70,72,2,2,2,2,2,2,1.33,2,1.6,2,2,2,2,2,2,2,2,1.6,2,2,2,1.5,2,2,2,1.84,2,1.54,1.68,2,1.75,2,1.82,1.8,2,2,2,2,2,1.8,2,2,2,2,1.8,1.78,2,1.75,1.8,2,84.42,0,10.97,0,1,0,1
2,2,19,219,75,65.08,1,1,0,51,51,75,77,85,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,1.6,0,0,0,2,2,2,0,2,0,1.56,1.75,0.9,1.68,2,1.25,1.5,1.46,1,1.25,1.2,1.1,1.4,1.8,2,1.8,0,0,1.5,1.2,2,1.6,0,0.25,2,84.43,0,-6.42,1,1,0,0
3,2,31,331,61,76,0,0,0,57.5,57.5,61,69,84,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,0,0,0,2,0,2,1.5,2,2,2,2,2,1.75,2,2,2,1.82,2,2,2,2,1.8,2,2,2,2,2,2,2,2,2,84.44,0,4.5,0,1,0,1
2,2,26,226,72,67.16,1,1,0,56,56,72,71,77,2,1.6,2,2,1.67,2,1.67,1,2,2,1.5,2,2,2,1.6,2,2,2,2,2,2,2,0,2,2,0,1.25,1.78,1.48,1.25,1,1.75,1.46,1.6,1.25,1.8,2,1.4,2,2,0.8,1.8,1.4,1.5,1.6,1.78,2,2,1.75,2,84.47,1,-4.34,1,1,0,1
3,2,3,303,57,82,0,0,0,68,68,57,66,76.6,2,2,2,2,2,2,0,0.5,0,0,2,2,2,2,0,2,1,2,1.5,0,2,2,2,2,2,2,2,2,1.6,2,2,1.25,1.8,2,1.8,2,2,2,2,2,2,2,1.75,2,1.8,1.5,2,2,2,1.8,84.49,1,10.5,0,1,0,0
2,2,16,216,77,61.3,1,1,0,51,51,77,79,85,2,0,2,2,2,2,2,2,2,2,2,1.5,1.33,0,1.6,0.4,2,2,0.5,2,2,2,0,2,2,0,2,2,0,2,1.75,2,2,2,2,1.6,2,0,1,2,2,1.8,2,1.75,2,2,2,2,1.5,2,84.5,0,-10.2,1,1,0,1
1,1,28,128,61,82.44,0,0,0,67,46,67,61,65.9,2,2,2,2,2,2,2,2,2,2,1.78,2,2,0,2,2,2,0,0,0,2,2,2,2,2,2,1.78,1.78,2,1.5,2,2,2,2,2,1.4,1.82,2,1.6,1.4,2,2,1.8,1.75,0,2,2,0,2,2,84.52,1,10.94,0,1,0,1
2,1,28,228,65,84.87,0,0,0,64,68,64,65,87,2,2,2,2,2,2,0,2,0.75,2,2,1.78,2,1.5,2,2,0,0,2,2,0,0,2,0,2,1.34,1.84,1.8,2,2,1.82,2,2,2,1.6,2,2,2,2,2,2,2,2,2,1.8,2,1.75,2,2,1.8,84.52,0,13.37,0,1,0,0
2,2,23,223,83,77.21,0,0,0,64,64,83,51,85,2,2,2,2,1,2,2,2,2,2,2,1.5,2,2,2,2,2,1.6,2,1.67,2,2,2,2,2,1.12,2,1.78,2,2,2,2,2,2,1.75,2,0.18,1.8,0,2,0.6,1.4,2,0,2,1.56,1.6,2,2,2,84.53,0,5.71,0,1,0,0
2,2,37,237,64,79.19,0,0,0,67,67,64,62,83,2,0,2,2,2,2,2,2,2,0,2,2,0,2,0,2,1.33,0.8,1.75,2,0.5,1.33,2,2,0,2,2,2,2,2,2,2,2,2,2,1.6,2,2,0,2,2,1.6,2,1.5,2,2,0,2,1.75,2,84.53,0,7.69,0,1,0,1
